id,img,label,text,set
38516,img/38516.png,0,the first president they can't control ....and they don't like it!,val
36814,img/36814.png,0,he didn't let his disability hold him back,val
82150,img/82150.png,1,the only time it's ok to finger your sister,val
98047,img/98047.png,0,never trust women,val
69750,img/69750.png,1,when you save it because you thought it was just burnt up,val
38162,img/38162.png,0,"when your teenager ""cleans his room",val
70158,img/70158.png,0,"what did you hear on the wiretap, barry? he said he really is going to make america great again",val
03756,img/03756.png,1,white people have no right to live in africa... .. but it's a blackman's right to live in any european country he chooses?,val
86251,img/86251.png,0,i'm not a criminal i'm an undocumented felon,val
67435,img/67435.png,1,when you ask a jewish girl for her number and she starts rolling her sleeve,val
28197,img/28197.png,1,cheap shoes for sale.. pick up.... christchurch mosque,val
86329,img/86329.png,1,muslim 49 people were killed at christchurch mosques muslim 49 people were killed at christchurch,val
70849,img/70849.png,0,head teachers given the power to ban the burqa in british schools share if you want a full ban in britain!,val
05619,img/05619.png,1,official white house  holiday ornaments,val
03479,img/03479.png,1,just waterin' the dirt,val
06723,img/06723.png,1,the hardest part to eat in a vegetable,val
90214,img/90214.png,1,stop crying that was only one finger,val
03871,img/03871.png,1,justin trudeau the imam of canada,val
46097,img/46097.png,0,nana addo 2016 compare the difference,val
90483,img/90483.png,1,your girlfriend the tranny you been fucking,val
15267,img/15267.png,0,why do muslims were towels on their heads so if they run out of toilet paper they have something to wipe their ass,val
83045,img/83045.png,1,"so much trash, we need a garbage collector",val
81902,img/81902.png,0,i'm not a smart man but at least i didn't vote for trump,val
51802,img/51802.png,1,yo dawg i heard you loved chinese food so we killed your cat,val
49658,img/49658.png,0,first off i'm t.i. not kanye west,val
30826,img/30826.png,0,that look when you find out your husband isn't coming home from the mosque,val
67402,img/67402.png,0,i like my rice crispy please,val
62578,img/62578.png,1,another khuuun tiger woods claims hes not black despite his father being black,val
87451,img/87451.png,0,"gallows ""pure evil"" ""traitors"" ""nobody escapes this. nobody""  ""america for sale"" ""down she goes"" ""these people are sick"" ""bring back the gallows!"" she never thought she would lose. until she did",val
23401,img/23401.png,0,i just realized we know we don't want him in the same bathroom with our wives,val
16437,img/16437.png,0,unnecessary life-vest ice cubes float,val
94813,img/94813.png,0,thats the way allah allah i like it!!!,val
45930,img/45930.png,0,if you got your phone wet try leaving it in dry rice overnight it will attract asians who will fix your electronics for you,val
93042,img/93042.png,1,i lost my mom somewhere! what's she like ? big cocks and vodka,val
70564,img/70564.png,0,"this is a declaration of war ...on you, your family, your friends, and all you hold dear",val
89574,img/89574.png,0,i'm cute,val
06439,img/06439.png,0,back to the... hall of fame 19th annual rock and roll,val
98067,img/98067.png,0,"sometimes, i crunch up my jizz when it dries and i bring the white powder to parties and watch people snort my cock sand i do this all the time",val
21693,img/21693.png,0,your purchase of $19.99 comes to $21.36 after theft,val
68917,img/68917.png,1,what is the similarity between a matcha and a human? the black ones don't work,val
74631,img/74631.png,0,when each letter is a mental disorder,val
48031,img/48031.png,0,my irony meter just exploded,val
87902,img/87902.png,1,you're never lonely at farmersownme,val
71625,img/71625.png,1,my new wife is like my car 12 years old and stolen from europe,val
60985,img/60985.png,1,when you got an itch on your back that you can't reach but your white friend got you,val
67384,img/67384.png,1,what's hillary's favorite pizza? little seizures,val
67420,img/67420.png,1,human rights and democracy english style australia 1904,val
92806,img/92806.png,0,"i guess it's all ok to demand that president trump release his taxes i received $16 billion in 2018 to fix my rat infested shithole district in west baltimore and i never did it.. asking me where the money disappeared to, makes you all a bunch of racists!!!! but i guess it's not ok to ask this guy what he did with baltimore's money",val
90128,img/90128.png,0,"what if i told you trump isnt the problem, nor his supporters it's your education system, news media, and american propaganda that is the problem",val
60982,img/60982.png,0,when you catch your goat with another man,val
80365,img/80365.png,0,when you see your girl with another man,val
30175,img/30175.png,0,child protective services takes away childrenfrom parents who don't vaccinate but they're perfectly fine with them,val
61094,img/61094.png,0,my neighbour ordered a blow-up doll from a muslim sex shop,val
69087,img/69087.png,0,i love pudding pudding my dick where it doesn't belong,val
35086,img/35086.png,1,when god sees people claiming that there are more than two genders isn't that my decision?,val
10493,img/10493.png,0,"stevie wonder is ""wonder""ful",val
38164,img/38164.png,0,when you max out intelligence and put nothing on agility,val
95263,img/95263.png,1,your new name is abdul you'll take it and like it cracker,val
13650,img/13650.png,0,i feel like the big bad wolf looking for the 3 little pigs,val
18597,img/18597.png,0,they stole ma chickin i stole their life,val
08297,img/08297.png,0,ahmed? i'm pregnant!!,val
43971,img/43971.png,1,that's black people for you what did you expect?,val
51309,img/51309.png,0,when someone messages you when you're jerkin it who the hell is interrupting my kung fu?,val
64821,img/64821.png,0,hope and change i built that,val
62514,img/62514.png,0,idc about who has a problem with me spreading knowledge because i feel the same way about people spreading ignorance,val
25719,img/25719.png,0,when you accidentally fall in the toilet,val
06374,img/06374.png,1,islamic windchimes,val
34897,img/34897.png,1,when the special needs girl with big tits is left unattended,val
10478,img/10478.png,0,house of pedophile,val
43258,img/43258.png,0,i like my noodles like this,val
75639,img/75639.png,1,changing every single country it touches,val
29813,img/29813.png,1,removes polish with chemicals nobody bats an eye removes polish with chemicals everybody loses his shit,val
03178,img/03178.png,1,"""we fly planes into their buildings now they kiss our asses!"" """,val
23715,img/23715.png,1,this is my wife and it is 100 percent legal under sharia law that is a fact coming to a city near you,val
86593,img/86593.png,0,farming simulator 17,val
26153,img/26153.png,1,"when your ex says ""you won't find a b*tch half the woman i am""",val
07539,img/07539.png,1,redneck word of the day: twerk imma have a few beers before i get back twerk,val
03241,img/03241.png,1,when black people make white jokes when white people make black jokes,val
60927,img/60927.png,0,"i'm so patriotic i piss red, white, and blue. the doctor told me it might be pancreatic cancer. i told him to shut his commie mouth",val
30561,img/30561.png,1,sends 6 million to heaven knows jews are god's chosen people,val
98243,img/98243.png,1,a black man invention '',val
79680,img/79680.png,1,when you finally graduate in a school in the usa,val
38752,img/38752.png,0,"here's to you obama, your transgender agenda helped me fish out all the mentally ill on my friends list",val
03567,img/03567.png,1,potato is my favorite color of the alphabet,val
91345,img/91345.png,1,"when an indian man marries he scratches the dot off his wife's forehead to see if he's won a gas station, a motel, or a subway restaurant",val
12603,img/12603.png,0,it would be surprising to find a muslim in a gay bar due to their beliefs,val
05824,img/05824.png,0,"keep yelling, motherfuckers you're just playing call of duty",val
46130,img/46130.png,1,">2000: ""relax, bigot. it's not like gays are going to come into your kid's classroom and tell them to be gay."" >2017.",val
54206,img/54206.png,0,you can smell disgust and hate from this photo,val
16280,img/16280.png,0,i didn't buy a colour tv to watch naggers on it,val
04712,img/04712.png,0,"just figured out trump conned you? not too fucking bright, are you?",val
51269,img/51269.png,0,"when somebody ""waves"" at me in messenger the fuck you want?",val
34178,img/34178.png,0,"ay man, how ya been?",val
42876,img/42876.png,0,i'm in love with the shape of jew,val
95062,img/95062.png,1,when the cop sees a black kid,val
76108,img/76108.png,0,god : *creates women* humans : *creates dishwashers* god :,val
02783,img/02783.png,1,a picture of my great great great grand grandfather's tractors they don't make them like they used to,val
31284,img/31284.png,0,first off i am hebrew! not a damn muslim get it right,val
27568,img/27568.png,0,close up portrait of a serious black man,val
